頻出単語,登場回数,登場回数/全単語数(26898)%,登場レビュー率 /(66本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
14,2,0.0,0.03,0.03,1.0
極み,2,0.0,0.03,0.03,1.0
背中,2,0.0,0.03,0.03,1.0
元旦,2,0.0,0.01,0.03,2.0
金華,2,0.0,0.01,0.03,2.0
すり,2,0.0,0.03,0.03,1.0
石川,2,0.0,0.03,0.03,1.0
高天,2,0.0,0.01,0.03,2.0
ぐる,2,0.0,0.01,0.03,2.0
１つ,2,0.0,0.03,0.03,1.0
軒,2,0.0,0.01,0.03,2.0
づつ,2,0.0,0.03,0.03,1.0
リピート,2,0.0,0.03,0.03,1.0
毛,2,0.0,0.01,0.03,2.0
蒸しもの,2,0.0,0.03,0.03,1.0
はず,2,0.0,0.03,0.03,1.0
ぼけ,2,0.0,0.01,0.03,2.0
調子,2,0.0,0.01,0.03,2.0
蚫,2,0.0,0.01,0.03,2.0
皆,2,0.0,0.03,0.03,1.0
平日,2,0.0,0.01,0.03,2.0
気味,2,0.0,0.03,0.03,1.0
はじめ,2,0.0,0.03,0.03,1.0
女性,2,0.0,0.01,0.03,2.0
往来,2,0.0,0.01,0.03,2.0
衣,2,0.0,0.03,0.03,1.0
心地,2,0.0,0.03,0.03,1.0
和風,2,0.0,0.03,0.03,1.0
モノ,2,0.0,0.03,0.03,1.0
磯,2,0.0,0.03,0.03,1.0
小ぶり,2,0.0,0.03,0.03,1.0
疑問,2,0.0,0.03,0.03,1.0
奇,2,0.0,0.03,0.03,1.0
白米,2,0.0,0.03,0.03,1.0
形,2,0.0,0.03,0.03,1.0
自己,2,0.0,0.01,0.03,2.0
啓発,2,0.0,0.01,0.03,2.0
セミナー,2,0.0,0.01,0.03,2.0
21,2,0.0,0.01,0.03,2.0
去年,2,0.0,0.03,0.03,1.0
青のり,2,0.0,0.01,0.03,2.0
抵抗,2,0.0,0.03,0.03,1.0
全般,2,0.0,0.01,0.03,2.0
観,2,0.0,0.03,0.03,1.0
青海苔,2,0.0,0.01,0.03,2.0
雲,2,0.0,0.01,0.03,2.0
頬,2,0.0,0.03,0.03,1.0
芽,2,0.0,0.01,0.03,2.0
深み,2,0.0,0.03,0.03,1.0
付き合い,2,0.0,0.03,0.03,1.0
どっち,2,0.0,0.03,0.03,1.0
海鼠,2,0.0,0.03,0.03,1.0
順当,2,0.0,0.01,0.03,2.0
）/【,2,0.0,0.01,0.03,2.0
◎/【,2,0.0,0.01,0.03,2.0
】◎/【,2,0.0,0.01,0.03,2.0
）】○/【,2,0.0,0.01,0.03,2.0
とんでも,2,0.0,0.03,0.03,1.0
一流,2,0.0,0.03,0.03,1.0
歴史,2,0.0,0.01,0.03,2.0
土,2,0.0,0.01,0.03,2.0
トップ,2,0.0,0.01,0.03,2.0
食器,2,0.0,0.03,0.03,1.0
極限,2,0.0,0.01,0.03,2.0
わさび,2,0.0,0.03,0.03,1.0
脳天,2,0.0,0.01,0.03,2.0
まつ,2,0.0,0.01,0.03,2.0
きゅうす,2,0.0,0.01,0.03,2.0
鶏卵,2,0.0,0.01,0.03,2.0
感覚,2,0.0,0.03,0.03,1.0
家康,2,0.0,0.01,0.03,2.0
t,2,0.0,0.01,0.03,2.0
いわし,2,0.0,0.01,0.03,2.0
鳴門,2,0.0,0.01,0.03,2.0
東京湾,2,0.0,0.03,0.03,1.0
油揚げ,2,0.0,0.03,0.03,1.0
直前,2,0.0,0.03,0.03,1.0
明らか,2,0.0,0.03,0.03,1.0
理解,2,0.0,0.03,0.03,1.0
明後日,2,0.0,0.01,0.03,2.0
オススメ,2,0.0,0.03,0.03,1.0
笑い,2,0.0,0.03,0.03,1.0
実感,2,0.0,0.03,0.03,1.0
すし,2,0.0,0.03,0.03,1.0
w,2,0.0,0.03,0.03,1.0
先客,2,0.0,0.03,0.03,1.0
礼文島,2,0.0,0.01,0.03,2.0
横須賀,2,0.0,0.01,0.03,2.0
キス,2,0.0,0.01,0.03,2.0
流,2,0.0,0.03,0.03,1.0
壱岐,2,0.0,0.01,0.03,2.0
比較,2,0.0,0.03,0.03,1.0
人柄,2,0.0,0.03,0.03,1.0
大切,2,0.0,0.03,0.03,1.0
一線,2,0.0,0.03,0.03,1.0
コラボレーション,2,0.0,0.01,0.03,2.0
マリア,2,0.0,0.01,0.03,2.0
ジュ,2,0.0,0.01,0.03,2.0
的確,2,0.0,0.01,0.03,2.0
上手,2,0.0,0.03,0.03,1.0
文句,2,0.0,0.03,0.03,1.0
ワサビ,2,0.0,0.03,0.03,1.0
趣,2,0.0,0.03,0.03,1.0
絨毯,2,0.0,0.01,0.03,2.0
臭み,2,0.0,0.03,0.03,1.0
意識,2,0.0,0.03,0.03,1.0
魔法,2,0.0,0.03,0.03,1.0
ロゼワイン,2,0.0,0.01,0.03,2.0
初め,2,0.0,0.03,0.03,1.0
ピュア,2,0.0,0.01,0.03,2.0
類,2,0.0,0.03,0.03,1.0
味つけ,2,0.0,0.03,0.03,1.0
際,2,0.0,0.01,0.03,2.0
遠慮,2,0.0,0.03,0.03,1.0
塩水,2,0.0,0.03,0.03,1.0
カラ,2,0.0,0.03,0.03,1.0
スミ,2,0.0,0.03,0.03,1.0
軟骨,2,0.0,0.03,0.03,1.0
ごぼう,2,0.0,0.03,0.03,1.0
帰り際,2,0.0,0.03,0.03,1.0
画像,2,0.0,0.01,0.03,2.0
m,2,0.0,0.01,0.03,2.0
みんな,2,0.0,0.03,0.03,1.0
♫,2,0.0,0.01,0.03,2.0
アンリジロー,2,0.0,0.01,0.03,2.0
グランクリュ,2,0.0,0.01,0.03,2.0
ランキング,2,0.0,0.03,0.03,1.0
初,2,0.0,0.01,0.03,2.0
大震災,2,0.0,0.01,0.03,2.0
味噌和え,2,0.0,0.01,0.03,2.0
帆立貝,2,0.0,0.01,0.03,2.0
圧倒的,2,0.0,0.01,0.03,2.0
軍配,2,0.0,0.01,0.03,2.0
活,2,0.0,0.01,0.03,2.0
医者,2,0.0,0.01,0.03,2.0
バイト,2,0.0,0.01,0.03,2.0
ファイター,2,0.0,0.01,0.03,2.0
ドンペリ,1,0.0,0.01,0.01,1.0
岸和田,1,0.0,0.01,0.01,1.0
2000,1,0.0,0.01,0.01,1.0
コント,1,0.0,0.01,0.01,1.0
ラフォン,1,0.0,0.01,0.01,1.0
市場,1,0.0,0.01,0.01,1.0
チップ,1,0.0,0.01,0.01,1.0
キンメダイ,1,0.0,0.01,0.01,1.0
ドルーアン,1,0.0,0.01,0.01,1.0
白味噌,1,0.0,0.01,0.01,1.0
酒粕,1,0.0,0.01,0.01,1.0
雑煮,1,0.0,0.01,0.01,1.0
双,1,0.0,0.01,0.01,1.0
虹,1,0.0,0.01,0.01,1.0
メチャクチャ,1,0.0,0.01,0.01,1.0
アン,1,0.0,0.01,0.01,1.0
コロッケ,1,0.0,0.01,0.01,1.0
エティエンヌ,1,0.0,0.01,0.01,1.0
ソゼ,1,0.0,0.01,0.01,1.0
金田,1,0.0,0.01,0.01,1.0
88,1,0.0,0.01,0.01,1.0
クロサンジャック,1,0.0,0.01,0.01,1.0
86,1,0.0,0.01,0.01,1.0
怒涛,1,0.0,0.01,0.01,1.0
攻め,1,0.0,0.01,0.01,1.0
⁉,1,0.0,0.01,0.01,1.0
アオヤギ,1,0.0,0.01,0.01,1.0
チェンジ,1,0.0,0.01,0.01,1.0
イカゲソ,1,0.0,0.01,0.01,1.0
お祈り,1,0.0,0.01,0.01,1.0
instagram,1,0.0,0.01,0.01,1.0
222,1,0.0,0.01,0.01,1.0
2019,1,0.0,0.01,0.01,1.0
02,1,0.0,0.01,0.01,1.0
近況,1,0.0,0.01,0.01,1.0
報告,1,0.0,0.01,0.01,1.0
互い,1,0.0,0.01,0.01,1.0
祝福,1,0.0,0.01,0.01,1.0
roederer,1,0.0,0.01,0.01,1.0
cristal,1,0.0,0.01,0.01,1.0
嬉,1,0.0,0.01,0.01,1.0
perrieres,1,0.0,0.01,0.01,1.0
folatieres,1,0.0,0.01,0.01,1.0
2003,1,0.0,0.01,0.01,1.0
bonneau,1,0.0,0.01,0.01,1.0
martray,1,0.0,0.01,0.01,1.0
カナッペ,1,0.0,0.01,0.01,1.0
フライ,1,0.0,0.01,0.01,1.0
pavillon,1,0.0,0.01,0.01,1.0
rouge,1,0.0,0.01,0.01,1.0
chateau,1,0.0,0.01,0.01,1.0
margaux,1,0.0,0.01,0.01,1.0
対馬,1,0.0,0.01,0.01,1.0
de,1,0.0,0.01,0.01,1.0
bortoli,1,0.0,0.01,0.01,1.0
black,1,0.0,0.01,0.01,1.0
noble,1,0.0,0.01,0.01,1.0
years,1,0.0,0.01,0.01,1.0
old,1,0.0,0.01,0.01,1.0
不思議,1,0.0,0.01,0.01,1.0
出羽,1,0.0,0.01,0.01,1.0
燦々,1,0.0,0.01,0.01,1.0
信州,1,0.0,0.01,0.01,1.0
３つ,1,0.0,0.01,0.01,1.0
分の,1,0.0,0.01,0.01,1.0
chambertin,1,0.0,0.01,0.01,1.0
2004,1,0.0,0.01,0.01,1.0
des,1,0.0,0.01,0.01,1.0
monopole,1,0.0,0.01,0.01,1.0
armand,1,0.0,0.01,0.01,1.0
rousseau,1,0.0,0.01,0.01,1.0
jacques,1,0.0,0.01,0.01,1.0
selosse,1,0.0,0.01,0.01,1.0
ambonnay,1,0.0,0.01,0.01,1.0
le,1,0.0,0.01,0.01,1.0
bout,1,0.0,0.01,0.01,1.0
extra,1,0.0,0.01,0.01,1.0
家内,1,0.0,0.01,0.01,1.0
その間,1,0.0,0.01,0.01,1.0
半生,1,0.0,0.01,0.01,1.0
直ぐ,1,0.0,0.01,0.01,1.0
わたし,1,0.0,0.01,0.01,1.0
勝因,1,0.0,0.01,0.01,1.0
特色,1,0.0,0.01,0.01,1.0
充実,1,0.0,0.01,0.01,1.0
半端,1,0.0,0.01,0.01,1.0
卓越,1,0.0,0.01,0.01,1.0
オススメワイン,1,0.0,0.01,0.01,1.0
ひととき,1,0.0,0.01,0.01,1.0
華,1,0.0,0.01,0.01,1.0
キレイ,1,0.0,0.01,0.01,1.0
８月,1,0.0,0.01,0.01,1.0
別れ,1,0.0,0.01,0.01,1.0
本人,1,0.0,0.01,0.01,1.0
嘆願,1,0.0,0.01,0.01,1.0
幕,1,0.0,0.01,0.01,1.0
ご存知,1,0.0,0.01,0.01,1.0
教育,1,0.0,0.01,0.01,1.0
様子,1,0.0,0.01,0.01,1.0
約束,1,0.0,0.01,0.01,1.0
手配,1,0.0,0.01,0.01,1.0
(^^)/,1,0.0,0.01,0.01,1.0
期間,1,0.0,0.01,0.01,1.0
むしろ,1,0.0,0.01,0.01,1.0
５つ,1,0.0,0.01,0.01,1.0
ランク,1,0.0,0.01,0.01,1.0
さかな,1,0.0,0.01,0.01,1.0
ソーメン,1,0.0,0.01,0.01,1.0
コノコ,1,0.0,0.01,0.01,1.0
アツアツ,1,0.0,0.01,0.01,1.0
ーーーーー,1,0.0,0.01,0.01,1.0
コンスタント,1,0.0,0.01,0.01,1.0
当初,1,0.0,0.01,0.01,1.0
しよう,1,0.0,0.01,0.01,1.0
紳士,1,0.0,0.01,0.01,1.0
交通,1,0.0,0.01,0.01,1.0
機関,1,0.0,0.01,0.01,1.0
事前,1,0.0,0.01,0.01,1.0
!(^^)!」,1,0.0,0.01,0.01,1.0
域,1,0.0,0.01,0.01,1.0
わたくし,1,0.0,0.01,0.01,1.0
皆様,1,0.0,0.01,0.01,1.0
ぎてたまについていけないのが,1,0.0,0.01,0.01,1.0
マイナス,1,0.0,0.01,0.01,1.0
(*^_^*),1,0.0,0.01,0.01,1.0
長,1,0.0,0.01,0.01,1.0
餡掛け,1,0.0,0.01,0.01,1.0
ダヴィッド,1,0.0,0.01,0.01,1.0
クヴルール,1,0.0,0.01,0.01,1.0
ブランドブラン,1,0.0,0.01,0.01,1.0
噴火湾,1,0.0,0.01,0.01,1.0
105,1,0.0,0.01,0.01,1.0
雁木,1,0.0,0.01,0.01,1.0
活性,1,0.0,0.01,0.01,1.0
生原,1,0.0,0.01,0.01,1.0
ドメーヌ・ジョマン,1,0.0,0.01,0.01,1.0
バタール・モンラッシェ,1,0.0,0.01,0.01,1.0
グラン・クリュ,1,0.0,0.01,0.01,1.0
遊歩,1,0.0,0.01,0.01,1.0
富津,1,0.0,0.01,0.01,1.0
ローノワ・ペール・エ・フィス・スペシャル,1,0.0,0.01,0.01,1.0
クラブ,1,0.0,0.01,0.01,1.0
技,1,0.0,0.01,0.01,1.0
]◎,1,0.0,0.01,0.01,1.0
歯応え,1,0.0,0.01,0.01,1.0
縞,1,0.0,0.01,0.01,1.0
どん,1,0.0,0.01,0.01,1.0
○,1,0.0,0.01,0.01,1.0
シロップ,1,0.0,0.01,0.01,1.0
マルク・モレ,1,0.0,0.01,0.01,1.0
ピュリニー・モンラッシェ,1,0.0,0.01,0.01,1.0
ムルソー・シャルム,1,0.0,0.01,0.01,1.0
プルミエ・クリュ,1,0.0,0.01,0.01,1.0
モレ・ブラン,1,0.0,0.01,0.01,1.0
鶴,1,0.0,0.01,0.01,1.0
並木,1,0.0,0.01,0.01,1.0
〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜〜[,1,0.0,0.01,0.01,1.0
クオリティ,1,0.0,0.01,0.01,1.0
南紀,1,0.0,0.01,0.01,1.0
ルロワ,1,0.0,0.01,0.01,1.0
乗り,1,0.0,0.01,0.01,1.0
ブーケ,1,0.0,0.01,0.01,1.0
僅か,1,0.0,0.01,0.01,1.0
ポイント,1,0.0,0.01,0.01,1.0
カ月,1,0.0,0.01,0.01,1.0
病気,1,0.0,0.01,0.01,1.0
八月,1,0.0,0.01,0.01,1.0
閉店,1,0.0,0.01,0.01,1.0
後進,1,0.0,0.01,0.01,1.0
少な目,1,0.0,0.01,0.01,1.0
ぐり,1,0.0,0.01,0.01,1.0
ぐろいわしさば,1,0.0,0.01,0.01,1.0
子中,1,0.0,0.01,0.01,1.0
わ,1,0.0,0.01,0.01,1.0
確実,1,0.0,0.01,0.01,1.0
心底,1,0.0,0.01,0.01,1.0
頻繁,1,0.0,0.01,0.01,1.0
破産,1,0.0,0.01,0.01,1.0
～（,1,0.0,0.01,0.01,1.0
必死,1,0.0,0.01,0.01,1.0
ライン,1,0.0,0.01,0.01,1.0
なじみ,1,0.0,0.01,0.01,1.0
この方,1,0.0,0.01,0.01,1.0
新人,1,0.0,0.01,0.01,1.0
手のひら,1,0.0,0.01,0.01,1.0
ぐりとか,1,0.0,0.01,0.01,1.0
ギリギリ,1,0.0,0.01,0.01,1.0
ok,1,0.0,0.01,0.01,1.0
泣,1,0.0,0.01,0.01,1.0
日々,1,0.0,0.01,0.01,1.0
粗相,1,0.0,0.01,0.01,1.0
横,1,0.0,0.01,0.01,1.0
連絡,1,0.0,0.01,0.01,1.0
入院,1,0.0,0.01,0.01,1.0
ショック,1,0.0,0.01,0.01,1.0
低め,1,0.0,0.01,0.01,1.0
自慢,1,0.0,0.01,0.01,1.0
唯一,1,0.0,0.01,0.01,1.0
救い,1,0.0,0.01,0.01,1.0
もん,1,0.0,0.01,0.01,1.0
周り,1,0.0,0.01,0.01,1.0
抑制,1,0.0,0.01,0.01,1.0
居酒屋,1,0.0,0.01,0.01,1.0
無駄遣い,1,0.0,0.01,0.01,1.0
修正,1,0.0,0.01,0.01,1.0
彼,1,0.0,0.01,0.01,1.0
心遣い,1,0.0,0.01,0.01,1.0
復活,1,0.0,0.01,0.01,1.0
17,1,0.0,0.01,0.01,1.0
順調,1,0.0,0.01,0.01,1.0
回復,1,0.0,0.01,0.01,1.0
現場,1,0.0,0.01,0.01,1.0
復帰,1,0.0,0.01,0.01,1.0
見込み,1,0.0,0.01,0.01,1.0
折角,1,0.0,0.01,0.01,1.0
なり,1,0.0,0.01,0.01,1.0
遜色,1,0.0,0.01,0.01,1.0
信頼,1,0.0,0.01,0.01,1.0
絶大,1,0.0,0.01,0.01,1.0
解決,1,0.0,0.01,0.01,1.0
半減,1,0.0,0.01,0.01,1.0
動物,1,0.0,0.01,0.01,1.0
01,1,0.0,0.01,0.01,1.0
13,1,0.0,0.01,0.01,1.0
ホテル,1,0.0,0.01,0.01,1.0
運用,1,0.0,0.01,0.01,1.0
23,1,0.0,0.01,0.01,1.0
都合,1,0.0,0.01,0.01,1.0
朝食,1,0.0,0.01,0.01,1.0
五臓六腑,1,0.0,0.01,0.01,1.0
ヨーロッパ,1,0.0,0.01,0.01,1.0
章,1,0.0,0.01,0.01,1.0
準備,1,0.0,0.01,0.01,1.0
発酵,1,0.0,0.01,0.01,1.0
度合い,1,0.0,0.01,0.01,1.0
如何,1,0.0,0.01,0.01,1.0
max,1,0.0,0.01,0.01,1.0
24,1,0.0,0.01,0.01,1.0
スペース,1,0.0,0.01,0.01,1.0
富裕,1,0.0,0.01,0.01,1.0
再来年,1,0.0,0.01,0.01,1.0
野菜,1,0.0,0.01,0.01,1.0
．,1,0.0,0.01,0.01,1.0
ダイエット,1,0.0,0.01,0.01,1.0
成功,1,0.0,0.01,0.01,1.0
病院,1,0.0,0.01,0.01,1.0
採血,1,0.0,0.01,0.01,1.0
初期,1,0.0,0.01,0.01,1.0
段取り,1,0.0,0.01,0.01,1.0
26,1,0.0,0.01,0.01,1.0
(^○^),1,0.0,0.01,0.01,1.0
お伝え,1,0.0,0.01,0.01,1.0
36000,1,0.0,0.01,0.01,1.0
診断,1,0.0,0.01,0.01,1.0
豚,1,0.0,0.01,0.01,1.0
身体,1,0.0,0.01,0.01,1.0
リフレッシュ,1,0.0,0.01,0.01,1.0
アイディア,1,0.0,0.01,0.01,1.0
格別,1,0.0,0.01,0.01,1.0
35000,1,0.0,0.01,0.01,1.0
大物,1,0.0,0.01,0.01,1.0
薫り,1,0.0,0.01,0.01,1.0
バケツ,1,0.0,0.01,0.01,1.0
ジョッキ,1,0.0,0.01,0.01,1.0
能力,1,0.0,0.01,0.01,1.0
謎,1,0.0,0.01,0.01,1.0
ｽｲﾏｾﾝ,1,0.0,0.01,0.01,1.0
辞書,1,0.0,0.01,0.01,1.0
マンネリ,1,0.0,0.01,0.01,1.0
タクシー,1,0.0,0.01,0.01,1.0
爆睡,1,0.0,0.01,0.01,1.0
(-.-),1,0.0,0.01,0.01,1.0
zzz,1,0.0,0.01,0.01,1.0
メイン,1,0.0,0.01,0.01,1.0
集大成,1,0.0,0.01,0.01,1.0
健在,1,0.0,0.01,0.01,1.0
賑やか,1,0.0,0.01,0.01,1.0
サンマ,1,0.0,0.01,0.01,1.0
ワタ,1,0.0,0.01,0.01,1.0
以来,1,0.0,0.01,0.01,1.0
棒,1,0.0,0.01,0.01,1.0
取得,1,0.0,0.01,0.01,1.0
小雨,1,0.0,0.01,0.01,1.0
ドリンク,1,0.0,0.01,0.01,1.0
未知,1,0.0,0.01,0.01,1.0
定番,1,0.0,0.01,0.01,1.0
ウマ,1,0.0,0.01,0.01,1.0
フィーリング,1,0.0,0.01,0.01,1.0
酔い,1,0.0,0.01,0.01,1.0
^)／,1,0.0,0.01,0.01,1.0
♪(,1,0.0,0.01,0.01,1.0
wbc,1,0.0,0.01,0.01,1.0
観戦,1,0.0,0.01,0.01,1.0
閖上,1,0.0,0.01,0.01,1.0
顔負け,1,0.0,0.01,0.01,1.0
規制,1,0.0,0.01,0.01,1.0
上物,1,0.0,0.01,0.01,1.0
片鱗,1,0.0,0.01,0.01,1.0
(^_^),1,0.0,0.01,0.01,1.0
チリ,1,0.0,0.01,0.01,1.0
後味,1,0.0,0.01,0.01,1.0
パンチ,1,0.0,0.01,0.01,1.0
宮崎,1,0.0,0.01,0.01,1.0
300,1,0.0,0.01,0.01,1.0
シビ,1,0.0,0.01,0.01,1.0
網,1,0.0,0.01,0.01,1.0
捕獲,1,0.0,0.01,0.01,1.0
独り,1,0.0,0.01,0.01,1.0
(⌒-⌒),1,0.0,0.01,0.01,1.0
免疫,1,0.0,0.01,0.01,1.0
やっとこ,1,0.0,0.01,0.01,1.0
順番,1,0.0,0.01,0.01,1.0
水曜日,1,0.0,0.01,0.01,1.0
オンリー,1,0.0,0.01,0.01,1.0
!!,1,0.0,0.01,0.01,1.0
オリジナル,1,0.0,0.01,0.01,1.0
ネギ,1,0.0,0.01,0.01,1.0
すき,1,0.0,0.01,0.01,1.0
朗,1,0.0,0.01,0.01,1.0
32000,1,0.0,0.01,0.01,1.0
120,1,0.0,0.01,0.01,1.0
両者,1,0.0,0.01,0.01,1.0
両極端,1,0.0,0.01,0.01,1.0
位置付け,1,0.0,0.01,0.01,1.0
在,1,0.0,0.01,0.01,1.0
松川,1,0.0,0.01,0.01,1.0
星野,1,0.0,0.01,0.01,1.0
殺風景,1,0.0,0.01,0.01,1.0
外界,1,0.0,0.01,0.01,1.0
遮断,1,0.0,0.01,0.01,1.0
かお,1,0.0,0.01,0.01,1.0
我慢,1,0.0,0.01,0.01,1.0
冨山,1,0.0,0.01,0.01,1.0
恐縮,1,0.0,0.01,0.01,1.0
ミックス,1,0.0,0.01,0.01,1.0
ゃりの,1,0.0,0.01,0.01,1.0
感触,1,0.0,0.01,0.01,1.0
厚め,1,0.0,0.01,0.01,1.0
タレ,1,0.0,0.01,0.01,1.0
ぴょうが,1,0.0,0.01,0.01,1.0
新築,1,0.0,0.01,0.01,1.0
プリンス,1,0.0,0.01,0.01,1.0
号,1,0.0,0.01,0.01,1.0
優先,1,0.0,0.01,0.01,1.0
closed,1,0.0,0.01,0.01,1.0
末,1,0.0,0.01,0.01,1.0
フォロワー,1,0.0,0.01,0.01,1.0
先入観,1,0.0,0.01,0.01,1.0
勝手,1,0.0,0.01,0.01,1.0
午後,1,0.0,0.01,0.01,1.0
臨戦,1,0.0,0.01,0.01,1.0
態勢,1,0.0,0.01,0.01,1.0
一斉,1,0.0,0.01,0.01,1.0
順,1,0.0,0.01,0.01,1.0
焼酎,1,0.0,0.01,0.01,1.0
まちまち,1,0.0,0.01,0.01,1.0
物腰,1,0.0,0.01,0.01,1.0
嫌み,1,0.0,0.01,0.01,1.0
キツ,1,0.0,0.01,0.01,1.0
正解,1,0.0,0.01,0.01,1.0
謂,1,0.0,0.01,0.01,1.0
16,1,0.0,0.01,0.01,1.0
ゃりはかなり,1,0.0,0.01,0.01,1.0
口当たり,1,0.0,0.01,0.01,1.0
ゃりで,1,0.0,0.01,0.01,1.0
大ぶり,1,0.0,0.01,0.01,1.0
切り,1,0.0,0.01,0.01,1.0
"""。",1,0.0,0.01,0.01,1.0
掛け算,1,0.0,0.01,0.01,1.0
高値,1,0.0,0.01,0.01,1.0
訪,1,0.0,0.01,0.01,1.0
知人,1,0.0,0.01,0.01,1.0
求道,1,0.0,0.01,0.01,1.0
富山湾,1,0.0,0.01,0.01,1.0
シャサーニュ・モンラッシュ,1,0.0,0.01,0.01,1.0
加,1,0.0,0.01,0.01,1.0
儀,1,0.0,0.01,0.01,1.0
あぶくま,1,0.0,0.01,0.01,1.0
寫楽,1,0.0,0.01,0.01,1.0
百,1,0.0,0.01,0.01,1.0
屈指,1,0.0,0.01,0.01,1.0
実力,1,0.0,0.01,0.01,1.0
ロゴ,1,0.0,0.01,0.01,1.0
目印,1,0.0,0.01,0.01,1.0
昨日,1,0.0,0.01,0.01,1.0
神保,1,0.0,0.01,0.01,1.0
傳,1,0.0,0.01,0.01,1.0
250,1,0.0,0.01,0.01,1.0
バチコ・ベルーガ,1,0.0,0.01,0.01,1.0
甘露煮,1,0.0,0.01,0.01,1.0
端正,1,0.0,0.01,0.01,1.0
割高,1,0.0,0.01,0.01,1.0
京都,1,0.0,0.01,0.01,1.0
竹屋,1,0.0,0.01,0.01,1.0
多,1,0.0,0.01,0.01,1.0
啐啄,1,0.0,0.01,0.01,1.0
精一杯,1,0.0,0.01,0.01,1.0
恩返し,1,0.0,0.01,0.01,1.0
予算,1,0.0,0.01,0.01,1.0
ゆとり,1,0.0,0.01,0.01,1.0
身分,1,0.0,0.01,0.01,1.0
音痴,1,0.0,0.01,0.01,1.0
案内,1,0.0,0.01,0.01,1.0
蒲田,1,0.0,0.01,0.01,1.0
プレミアム,1,0.0,0.01,0.01,1.0
シート,1,0.0,0.01,0.01,1.0
入,1,0.0,0.01,0.01,1.0
心配り,1,0.0,0.01,0.01,1.0
単品,1,0.0,0.01,0.01,1.0
特注,1,0.0,0.01,0.01,1.0
流入,1,0.0,0.01,0.01,1.0
上顎,1,0.0,0.01,0.01,1.0
経由,1,0.0,0.01,0.01,1.0
設計,1,0.0,0.01,0.01,1.0
制作,1,0.0,0.01,0.01,1.0
移行,1,0.0,0.01,0.01,1.0
ネタ・シャリ・,1,0.0,0.01,0.01,1.0
三位一体,1,0.0,0.01,0.01,1.0
市井,1,0.0,0.01,0.01,1.0
自力,1,0.0,0.01,0.01,1.0
従業,1,0.0,0.01,0.01,1.0
員,1,0.0,0.01,0.01,1.0
皆さん,1,0.0,0.01,0.01,1.0
シャン,1,0.0,0.01,0.01,1.0
導入,1,0.0,0.01,0.01,1.0
立派,1,0.0,0.01,0.01,1.0
皇室,1,0.0,0.01,0.01,1.0
献上,1,0.0,0.01,0.01,1.0
ミョウバン,1,0.0,0.01,0.01,1.0
フルーティ,1,0.0,0.01,0.01,1.0
果物,1,0.0,0.01,0.01,1.0
ミソ,1,0.0,0.01,0.01,1.0
鼻息,1,0.0,0.01,0.01,1.0
チップス,1,0.0,0.01,0.01,1.0
クリーミー,1,0.0,0.01,0.01,1.0
♬,1,0.0,0.01,0.01,1.0
桜台,1,0.0,0.01,0.01,1.0
萩,1,0.0,0.01,0.01,1.0
勝負,1,0.0,0.01,0.01,1.0
サヨリ,1,0.0,0.01,0.01,1.0
ヤバ,1,0.0,0.01,0.01,1.0
いね,1,0.0,0.01,0.01,1.0
キンメ,1,0.0,0.01,0.01,1.0
漬,1,0.0,0.01,0.01,1.0
アジ,1,0.0,0.01,0.01,1.0
デサート,1,0.0,0.01,0.01,1.0
スキップ,1,0.0,0.01,0.01,1.0
例,1,0.0,0.01,0.01,1.0
プリプリ,1,0.0,0.01,0.01,1.0
濃縮,1,0.0,0.01,0.01,1.0
兵庫,1,0.0,0.01,0.01,1.0
ガニ,1,0.0,0.01,0.01,1.0
さっき,1,0.0,0.01,0.01,1.0
イチゴ,1,0.0,0.01,0.01,1.0
酵母,1,0.0,0.01,0.01,1.0
230,1,0.0,0.01,0.01,1.0
血管,1,0.0,0.01,0.01,1.0
アンコウ,1,0.0,0.01,0.01,1.0
国産,1,0.0,0.01,0.01,1.0
%,1,0.0,0.01,0.01,1.0
限り,1,0.0,0.01,0.01,1.0
最小限,1,0.0,0.01,0.01,1.0
シェフ,1,0.0,0.01,0.01,1.0
各国,1,0.0,0.01,0.01,1.0
丁重,1,0.0,0.01,0.01,1.0
モナコ,1,0.0,0.01,0.01,1.0
ジエット,1,0.0,0.01,0.01,1.0
д,1,0.0,0.01,0.01,1.0
)！,1,0.0,0.01,0.01,1.0
アドバイス,1,0.0,0.01,0.01,1.0
作り,1,0.0,0.01,0.01,1.0
エピソード,1,0.0,0.01,0.01,1.0
釜,1,0.0,0.01,0.01,1.0
トッピング,1,0.0,0.01,0.01,1.0
ミモレット,1,0.0,0.01,0.01,1.0
一瞬,1,0.0,0.01,0.01,1.0
121,1,0.0,0.01,0.01,1.0
サプライズ,1,0.0,0.01,0.01,1.0
インフルエンザ,1,0.0,0.01,0.01,1.0
流行,1,0.0,0.01,0.01,1.0
週,1,0.0,0.01,0.01,1.0
念入り,1,0.0,0.01,0.01,1.0
手洗い,1,0.0,0.01,0.01,1.0
万全,1,0.0,0.01,0.01,1.0
お喋り,1,0.0,0.01,0.01,1.0
名門,1,0.0,0.01,0.01,1.0
シモン,1,0.0,0.01,0.01,1.0
セ,1,0.0,0.01,0.01,1.0
