頻出単語,登場回数,登場回数/全単語数(3622)%,登場レビュー率 /(13本),レビューあたりの登場回数 /回,登場したレビューにおける平均登場回数
2017,1,0.02,7.14,0.07,1.0
現在,1,0.02,7.14,0.07,1.0
翌日,1,0.02,7.14,0.07,1.0
娘,1,0.02,7.14,0.07,1.0
部活,1,0.02,7.14,0.07,1.0
大会,1,0.02,7.14,0.07,1.0
前日,1,0.02,7.14,0.07,1.0
母,1,0.02,7.14,0.07,1.0
嫁,1,0.02,7.14,0.07,1.0
知人,1,0.02,7.14,0.07,1.0
来店,1,0.02,7.14,0.07,1.0
暖簾,1,0.02,7.14,0.07,1.0
くぐっ,1,0.02,7.14,0.07,1.0
アナログ,1,0.02,7.14,0.07,1.0
記し,1,0.02,7.14,0.07,1.0
訪れ,1,0.02,7.14,0.07,1.0
よ,1,0.02,7.14,0.07,1.0
緊張,1,0.02,7.14,0.07,1.0
漂っ,1,0.02,7.14,0.07,1.0
人柄,1,0.02,7.14,0.07,1.0
自然,1,0.02,7.14,0.07,1.0
醸し出し,1,0.02,7.14,0.07,1.0
"""、",1,0.02,7.14,0.07,1.0
トコブシ,1,0.02,7.14,0.07,1.0
直球,1,0.02,7.14,0.07,1.0
勝負,1,0.02,7.14,0.07,1.0
仕事,1,0.02,7.14,0.07,1.0
処理,1,0.02,7.14,0.07,1.0
手当て,1,0.02,7.14,0.07,1.0
),1,0.02,7.14,0.07,1.0
良く,1,0.02,7.14,0.07,1.0
あたりまえ,1,0.02,7.14,0.07,1.0
逢え,1,0.02,7.14,0.07,1.0
ほぼ,1,0.02,7.14,0.07,1.0
毎回,1,0.02,7.14,0.07,1.0
惚れ惚れ,1,0.02,7.14,0.07,1.0
購入,1,0.02,7.14,0.07,1.0
体力,1,0.02,7.14,0.07,1.0
窺い,1,0.02,7.14,0.07,1.0
知る,1,0.02,7.14,0.07,1.0
お客様,1,0.02,7.14,0.07,1.0
客層,1,0.02,7.14,0.07,1.0
得る,1,0.02,7.14,0.07,1.0
ワイワイガヤガヤ,1,0.02,7.14,0.07,1.0
楽しい,1,0.02,7.14,0.07,1.0
過ごさ,1,0.02,7.14,0.07,1.0
耳,1,0.02,7.14,0.07,1.0
店舗,1,0.02,7.14,0.07,1.0
取り,1,0.02,7.14,0.07,1.0
ヶ月,1,0.02,7.14,0.07,1.0
おそらく,1,0.02,7.14,0.07,1.0
含ま,1,0.02,7.14,0.07,1.0
聞い,1,0.02,7.14,0.07,1.0
年賀状,1,0.02,7.14,0.07,1.0
付き合い,1,0.02,7.14,0.07,1.0
なり,1,0.02,7.14,0.07,1.0
あの,1,0.02,7.14,0.07,1.0
味わっ,1,0.02,7.14,0.07,1.0
大胆,1,0.02,7.14,0.07,1.0
捨てる,1,0.02,7.14,0.07,1.0
エコ,1,0.02,7.14,0.07,1.0
コスパ,1,0.02,7.14,0.07,1.0
おすすめ,1,0.02,7.14,0.07,1.0
禁煙,1,0.02,7.14,0.07,1.0
吸わ,1,0.02,7.14,0.07,1.0
凄く,1,0.02,7.14,0.07,1.0
揃っ,1,0.02,7.14,0.07,1.0
